age,weight_kg,training_hours,training_days,sleep_hours,rest_days,intensity,weekly_load,pain,competition_minutes,risk
18,71.5,12.3,2,,5,4,1800.0,2.0,0.0,Bajo
19,64.3,5.5,3,10.0,4,6,1800.0,3.0,214.0,Bajo
24,87.1,5.6,3,8.9,4,8,1800.0,2.0,27.0,Bajo
23,89.1,11.6,6,8.1,1,7,1800.0,3.0,197.0,Alto
37,85.0,5.9,6,7.5,1,7,1800.0,1.0,138.0,Medio
37,94.5,9.2,4,7.4,3,10,1800.0,5.0,32.0,Alto
37,83.1,2.6,4,6.0,3,8,1800.0,6.0,122.0,Medio
32,87.1,6.5,1,5.1,6,9,1800.0,4.0,249.0,Medio
30,85.9,2.0,2,6.2,5,6,962.0,5.0,207.0,Bajo
32,80.8,3.8,1,7.1,6,5,1800.0,0.0,64.0,Bajo
27,75.1,9.5,6,4.7,1,6,1800.0,0.0,50.0,Alto
33,110.8,6.9,2,6.5,5,8,1800.0,2.0,107.0,Medio
36,76.1,6.0,3,6.9,4,7,1800.0,2.0,88.0,Bajo
35,73.3,4.8,6,6.9,1,7,1800.0,2.0,184.0,Alto
32,87.6,6.3,5,6.4,2,6,1800.0,0.0,152.0,Alto
19,85.3,7.9,4,6.8,3,6,1800.0,5.0,0.0,Alto
34,63.7,9.9,1,9.3,6,6,1800.0,7.0,132.0,Alto
26,96.6,1.0,4,8.0,3,8,744.0,5.0,87.0,Bajo
35,80.8,4.5,4,6.5,3,8,1800.0,4.0,103.0,Alto
30,67.6,7.5,2,7.1,5,5,1800.0,3.0,117.0,Alto
38,97.5,6.7,5,7.2,2,8,1800.0,1.0,184.0,Bajo
25,90.1,8.2,6,6.3,1,5,1800.0,2.0,168.0,Alto
39,65.6,7.8,2,6.3,5,7,1800.0,6.0,48.0,Medio
37,105.1,6.1,2,8.4,5,6,1800.0,1.0,96.0,Bajo
25,90.6,5.4,2,6.7,5,9,1800.0,1.0,69.0,Bajo
29,81.9,6.3,6,5.9,1,6,1800.0,4.0,0.0,Alto
30,102.7,10.4,1,7.1,6,7,1800.0,5.0,92.0,Medio
35,84.1,4.8,6,7.3,1,8,1800.0,1.0,229.0,Medio
33,81.6,6.8,5,4.8,2,5,1800.0,2.0,0.0,Alto
37,73.4,7.6,3,7.2,4,6,1800.0,1.0,98.0,Medio
26,89.6,11.7,4,8.2,3,6,1800.0,2.0,96.0,Medio
29,88.2,6.1,6,7.7,1,6,1800.0,4.0,120.0,Medio
27,82.2,9.9,5,9.9,2,6,1800.0,1.0,33.0,Medio
38,71.7,10.7,2,8.7,5,9,1800.0,4.0,0.0,Alto
25,83.7,6.8,1,8.9,6,5,1800.0,2.0,3.0,Bajo
31,81.1,6.4,4,10.0,3,8,1800.0,7.0,193.0,Alto
20,64.7,6.0,1,8.1,6,7,1800.0,3.0,31.0,Medio
37,62.9,6.2,1,7.4,6,4,1800.0,2.0,65.0,Bajo
26,89.3,9.6,6,8.4,1,7,1800.0,3.0,247.0,Alto
25,50.0,7.7,3,6.5,4,4,1800.0,2.0,49.0,Medio
31,84.7,7.7,4,7.3,3,8,1800.0,0.0,124.0,Medio
29,75.8,3.6,2,6.4,5,6,1800.0,2.0,174.0,Bajo
37,99.0,4.1,1,7.7,6,7,1800.0,2.0,171.0,Bajo
30,75.6,13.4,1,6.4,6,4,1800.0,0.0,7.0,Bajo
29,90.6,6.5,3,6.4,4,7,1800.0,2.0,50.0,Medio
20,76.8,4.7,1,7.7,6,8,1800.0,0.0,121.0,Bajo
18,83.5,11.3,3,7.0,4,5,1800.0,2.0,235.0,Alto
27,91.6,7.8,2,4.9,5,5,1800.0,3.0,47.0,Bajo
40,76.0,8.7,4,5.5,3,7,1800.0,2.0,65.0,Medio
39,95.0,6.6,4,5.8,3,7,1800.0,1.0,129.0,Medio
32,69.1,6.0,2,6.1,5,2,1160.0,2.0,143.0,Bajo
32,85.8,6.5,3,7.7,4,10,1800.0,1.0,148.0,Bajo
27,94.0,2.9,1,7.5,6,7,1800.0,2.0,41.0,Bajo
22,90.6,6.7,2,8.5,5,8,1800.0,2.0,63.0,Bajo
18,106.9,7.9,6,8.1,1,6,1800.0,0.0,115.0,Medio
25,72.1,12.6,6,8.5,1,3,1800.0,3.0,188.0,Medio
25,64.1,7.3,3,7.9,4,8,1800.0,3.0,83.0,Medio
22,69.1,1.0,6,7.5,1,5,336.0,2.0,98.0,Bajo
23,90.6,6.7,4,8.5,3,7,1800.0,7.0,28.0,Alto
18,88.5,15.2,1,8.3,6,6,1800.0,2.0,230.0,Alto
31,83.3,9.6,6,7.7,1,7,1800.0,2.0,111.0,Alto
39,67.4,4.6,3,8.7,4,5,1800.0,1.0,175.0,Bajo
33,92.0,8.8,4,4.4,3,8,1800.0,0.0,102.0,Alto
28,66.1,4.8,4,6.9,3,4,1800.0,4.0,106.0,Medio
27,97.1,2.9,2,6.8,5,10,1800.0,1.0,0.0,Medio
25,119.1,6.0,5,8.6,2,10,1800.0,1.0,0.0,Alto
21,86.8,7.3,4,9.1,3,9,1800.0,1.0,188.0,Bajo
31,89.6,1.4,3,5.5,4,9,1061.0,0.0,105.0,Bajo
31,75.6,3.6,2,8.9,5,6,1800.0,0.0,114.0,Bajo
18,58.5,7.0,5,5.8,2,9,1800.0,1.0,13.0,Alto
27,74.2,5.8,2,5.8,5,6,1800.0,4.0,37.0,Bajo
24,67.8,8.2,1,6.9,6,4,1800.0,3.0,174.0,Bajo
21,63.2,3.4,6,6.8,1,9,1800.0,5.0,222.0,Alto
34,104.4,9.1,2,5.3,5,9,1800.0,4.0,57.0,Medio
30,85.5,3.4,4,8.0,3,6,1800.0,3.0,147.0,Bajo
32,86.9,11.9,5,8.0,2,4,1800.0,6.0,113.0,Alto
34,78.0,1.9,6,8.5,1,5,882.0,2.0,92.0,Bajo
40,79.8,3.7,4,6.7,3,3,1127.0,2.0,230.0,Bajo
36,94.5,8.3,5,7.2,2,8,1800.0,2.0,68.0,Medio
32,81.6,12.0,6,7.2,1,4,1800.0,5.0,187.0,Alto
38,88.9,7.9,6,9.2,1,7,1800.0,2.0,127.0,Alto
28,79.5,8.7,1,3.8,6,5,1800.0,1.0,99.0,Bajo
40,77.6,7.1,5,6.1,2,4,1800.0,3.0,196.0,Medio
35,63.7,3.9,2,7.2,5,7,1800.0,1.0,120.0,Bajo
32,56.3,5.5,6,5.9,1,6,1800.0,3.0,93.0,Alto
38,78.6,3.4,1,6.9,6,8,1800.0,3.0,197.0,Bajo
29,82.7,3.2,2,7.0,5,4,1342.0,2.0,187.0,Bajo
34,65.3,8.2,2,6.4,5,5,1800.0,3.0,184.0,Alto
24,81.6,3.6,4,7.3,3,2,830.0,0.0,0.0,Bajo
40,82.7,8.0,1,8.0,6,3,1800.0,3.0,131.0,Bajo
32,54.0,3.1,1,6.9,6,10,1800.0,1.0,115.0,Medio
35,70.1,7.9,4,6.7,3,10,1800.0,8.0,98.0,Alto
28,87.3,5.5,6,7.0,1,7,1800.0,3.0,143.0,Medio
37,87.0,11.2,4,7.2,3,5,1800.0,1.0,118.0,Bajo
19,67.0,8.0,3,5.1,4,6,1800.0,0.0,147.0,Bajo
20,84.1,10.7,4,7.8,3,8,1800.0,5.0,81.0,Alto
29,95.3,4.7,4,6.7,3,6,1800.0,1.0,205.0,Medio
34,92.1,7.2,3,8.7,4,7,1800.0,1.0,155.0,Bajo
36,80.8,4.1,4,7.9,3,6,1800.0,3.0,138.0,Medio
28,75.9,5.8,1,8.6,6,5,1800.0,3.0,135.0,Bajo
32,73.8,6.2,2,6.0,5,6,1800.0,3.0,181.0,Medio
30,88.1,4.8,5,6.8,2,7,1800.0,2.0,172.0,Medio
40,84.5,3.4,3,5.7,4,5,1642.0,3.0,92.0,Bajo
33,90.2,2.8,1,6.4,6,7,1800.0,3.0,169.0,Medio
27,83.7,1.0,1,8.7,6,6,594.0,3.0,112.0,Bajo
40,92.6,3.8,6,9.0,1,7,1800.0,3.0,234.0,Alto
20,83.2,8.9,2,5.8,5,9,1800.0,4.0,177.0,Alto
40,92.2,2.2,1,6.7,6,6,1431.0,2.0,56.0,Bajo
21,93.3,2.9,5,7.1,2,8,1800.0,1.0,263.0,Alto
24,71.5,12.4,4,7.9,3,3,1800.0,2.0,0.0,Bajo
36,58.5,5.1,3,5.1,4,6,1800.0,4.0,145.0,Alto
34,102.1,8.0,6,5.3,1,7,1800.0,0.0,51.0,Alto
40,85.3,8.9,2,7.8,5,10,1800.0,0.0,232.0,Medio
35,59.7,9.0,4,4.9,3,3,1800.0,4.0,118.0,Alto
32,72.7,2.4,5,6.7,2,6,1450.0,5.0,44.0,Alto
25,92.0,6.3,4,7.4,3,9,1800.0,0.0,81.0,Medio
18,78.4,2.1,2,7.7,5,5,1106.0,2.0,50.0,Bajo
20,75.3,14.3,5,7.0,2,6,1800.0,1.0,79.0,Medio
24,100.2,2.2,5,6.8,2,7,1502.0,2.0,77.0,Bajo
18,68.4,3.9,1,8.2,6,7,1800.0,3.0,47.0,Bajo
29,71.6,3.9,1,7.5,6,9,1800.0,0.0,119.0,Medio
35,84.7,2.5,5,6.4,2,7,1749.0,0.0,127.0,Bajo
40,87.1,11.1,1,7.2,6,9,1800.0,2.0,30.0,Medio
29,88.5,14.3,6,7.7,1,6,1800.0,2.0,0.0,Medio
38,93.8,5.6,1,9.3,6,5,1800.0,0.0,122.0,Bajo
40,84.6,3.0,6,8.1,1,6,1782.0,4.0,137.0,Bajo
37,88.4,1.0,5,8.7,2,4,445.0,1.0,151.0,Bajo
28,78.6,6.3,3,6.5,4,7,1800.0,1.0,139.0,Medio
25,82.8,6.1,2,6.6,5,6,1800.0,3.0,210.0,Alto
40,83.4,5.0,3,6.9,4,5,1800.0,2.0,170.0,Medio
23,84.8,7.7,5,7.0,2,7,1800.0,4.0,288.0,Alto
27,92.0,8.2,5,6.0,2,4,1800.0,0.0,300.0,Medio
19,89.2,8.0,2,8.7,5,8,1800.0,0.0,0.0,Bajo
36,82.6,6.1,4,8.3,3,6,1800.0,2.0,0.0,Medio
32,71.5,3.7,6,6.8,1,9,1800.0,2.0,99.0,Medio
19,82.9,9.0,2,8.0,5,6,1800.0,0.0,135.0,Medio
23,81.6,7.0,5,7.5,2,8,1800.0,0.0,95.0,Alto
30,84.5,9.7,2,8.1,5,7,1800.0,3.0,149.0,Bajo
30,110.7,9.4,6,5.6,1,8,1800.0,1.0,81.0,Alto
36,75.2,2.7,2,7.0,5,7,1800.0,0.0,51.0,Bajo
24,87.5,2.7,2,7.1,5,4,1243.0,4.0,62.0,Bajo
39,95.9,4.7,3,7.9,4,8,1800.0,1.0,86.0,Bajo
28,83.3,3.8,3,6.4,4,6,1800.0,4.0,159.0,Alto
36,112.4,9.3,2,4.2,5,8,1800.0,,66.0,Medio
23,77.1,8.1,4,5.9,3,8,1800.0,3.0,80.0,Alto
18,86.2,10.3,1,7.1,6,5,1800.0,2.0,140.0,Bajo
19,71.6,8.2,6,7.3,1,5,1800.0,0.0,86.0,Alto
26,77.4,7.6,1,9.2,6,8,1800.0,0.0,178.0,Bajo
39,85.2,10.6,3,7.9,4,6,1800.0,2.0,36.0,Medio
19,93.0,8.4,6,7.3,1,8,1800.0,3.0,20.0,Medio
26,86.1,7.2,1,7.2,6,6,1800.0,0.0,121.0,Bajo
20,98.4,11.4,1,8.5,6,8,1800.0,2.0,128.0,Medio
39,80.8,7.3,5,6.5,2,7,1800.0,0.0,39.0,Medio
33,77.7,6.1,1,7.0,6,7,1800.0,3.0,194.0,Alto
35,117.2,4.5,6,5.9,1,6,1800.0,2.0,235.0,Medio
34,87.1,9.1,3,8.9,4,7,1800.0,4.0,56.0,Medio
33,72.6,10.7,6,7.7,1,9,1800.0,4.0,204.0,Alto
35,73.0,6.8,2,6.4,5,6,1800.0,3.0,0.0,Bajo
18,69.7,10.9,1,7.1,6,7,1800.0,4.0,175.0,Alto
37,94.2,1.1,6,7.8,1,7,766.0,1.0,40.0,Bajo
35,77.3,6.8,5,6.9,2,7,1800.0,8.0,168.0,Alto
35,83.7,6.9,6,6.6,1,10,1800.0,0.0,33.0,Alto
27,81.2,4.8,2,6.4,5,9,1800.0,1.0,95.0,Medio
36,91.5,14.2,3,7.6,4,7,1800.0,4.0,43.0,Alto
26,71.0,6.8,4,6.8,3,7,1800.0,4.0,85.0,Medio
19,68.0,5.8,3,6.7,4,5,1800.0,3.0,228.0,Alto
38,84.9,7.1,2,5.6,5,6,1800.0,4.0,92.0,Alto
23,89.8,1.0,3,7.3,4,7,727.0,0.0,248.0,Bajo
20,86.3,4.7,4,7.0,3,8,1800.0,5.0,73.0,Medio
32,71.5,9.9,1,6.8,6,8,1800.0,2.0,204.0,Bajo
23,90.8,5.1,3,7.4,4,5,1800.0,5.0,0.0,Bajo
37,72.3,4.5,2,8.1,5,8,1800.0,0.0,80.0,Medio
28,75.2,10.9,1,8.0,6,6,1800.0,3.0,62.0,Bajo
18,69.7,11.0,1,7.9,6,5,1800.0,1.0,208.0,Bajo
39,98.9,8.6,3,6.9,4,9,1800.0,3.0,113.0,Medio
29,90.2,5.6,1,6.5,6,9,1800.0,3.0,0.0,Bajo
24,89.9,6.3,3,5.9,4,7,1800.0,3.0,8.0,Alto
33,98.2,4.6,4,6.5,3,8,1800.0,0.0,29.0,Medio
30,118.6,4.0,6,7.2,1,8,1800.0,2.0,165.0,Alto
18,59.8,3.9,1,6.3,6,9,1800.0,2.0,156.0,Medio
35,72.4,5.1,3,7.3,4,8,1800.0,3.0,79.0,Medio
27,74.0,3.9,1,6.0,6,4,1421.0,4.0,62.0,Bajo
34,70.9,2.3,3,5.2,4,10,1800.0,3.0,150.0,Medio
38,68.0,7.7,3,8.2,4,8,1800.0,0.0,21.0,Bajo
32,78.1,7.7,5,6.6,2,6,1800.0,2.0,132.0,Medio
33,66.2,12.1,3,6.2,4,5,1800.0,7.0,126.0,Alto
23,86.4,5.0,6,5.9,1,7,1800.0,5.0,81.0,Alto
23,82.7,7.9,1,7.7,6,6,1800.0,0.0,128.0,Bajo
27,88.3,7.9,1,8.8,6,7,1800.0,2.0,107.0,Bajo
37,88.6,6.2,1,6.7,6,8,1800.0,4.0,135.0,Medio
30,89.8,9.2,3,6.9,4,5,1800.0,2.0,7.0,Bajo
26,77.1,9.3,2,8.5,5,4,1800.0,1.0,143.0,Bajo
35,109.6,8.0,1,5.0,6,7,1800.0,2.0,172.0,Medio
37,85.0,6.2,2,9.6,5,6,1800.0,3.0,122.0,Medio
38,57.8,5.9,6,10.0,1,7,1800.0,0.0,142.0,Bajo
24,69.0,2.9,5,4.0,2,4,1153.0,5.0,92.0,Medio
34,59.4,4.6,1,7.1,6,6,1800.0,2.0,162.0,Medio
31,82.2,5.1,6,6.3,1,8,1800.0,0.0,105.0,Medio
28,80.4,3.6,2,6.9,5,8,1800.0,4.0,20.0,Medio
27,75.9,8.3,3,6.7,4,5,1800.0,0.0,157.0,Medio
20,108.1,10.6,2,8.2,5,4,1800.0,1.0,0.0,Medio
24,89.1,4.3,3,7.1,4,7,1800.0,1.0,120.0,Medio
30,91.4,7.9,5,6.1,2,8,1800.0,6.0,73.0,Alto
38,69.9,3.9,5,7.0,2,7,1800.0,1.0,69.0,Medio
37,69.0,6.1,4,7.8,3,6,1800.0,0.0,112.0,Bajo
22,82.5,4.9,4,5.8,3,7,1800.0,1.0,50.0,Bajo
33,84.2,8.8,5,5.2,2,9,1800.0,3.0,136.0,Alto
19,57.9,5.0,2,9.6,5,7,1800.0,4.0,104.0,Bajo
33,79.7,10.0,3,6.4,4,4,1800.0,7.0,57.0,Alto
25,82.2,6.3,1,7.0,6,7,1800.0,5.0,194.0,Alto
28,79.2,5.1,5,6.7,2,10,1800.0,3.0,114.0,Alto
34,71.4,3.2,3,7.9,4,4,1004.0,0.0,144.0,Bajo
27,75.0,7.8,4,9.3,3,7,1800.0,5.0,199.0,Medio
36,79.7,9.7,4,7.9,3,6,1800.0,1.0,198.0,Medio
30,83.2,7.8,2,5.4,5,7,1800.0,1.0,141.0,Medio
40,89.9,13.7,1,5.5,6,7,1800.0,1.0,79.0,Bajo
32,96.1,11.3,6,6.7,1,9,1800.0,0.0,0.0,Alto
24,78.2,6.1,2,6.9,5,7,1800.0,1.0,114.0,Bajo
35,76.1,6.0,1,5.1,6,9,1800.0,2.0,177.0,Medio
27,87.7,8.4,2,8.2,5,6,1800.0,4.0,125.0,Medio
30,89.9,4.5,6,5.9,1,6,1800.0,1.0,0.0,Alto
21,76.4,10.5,2,9.0,5,5,1800.0,0.0,161.0,Bajo
20,92.3,8.1,6,9.4,1,3,1800.0,0.0,165.0,Medio
31,94.7,7.8,3,6.9,4,7,1800.0,3.0,79.0,Medio
22,98.8,9.1,6,7.7,1,10,1800.0,2.0,169.0,Alto
40,105.1,12.2,4,5.7,3,7,1800.0,1.0,144.0,Medio
37,70.7,7.5,1,7.9,6,8,1800.0,1.0,52.0,Medio
34,82.2,6.7,4,6.6,3,6,1800.0,3.0,189.0,Alto
34,82.1,11.5,3,5.9,4,6,1800.0,5.0,11.0,Medio
31,80.7,9.9,2,6.9,5,8,1800.0,1.0,96.0,Medio
19,73.6,6.0,4,6.6,3,10,1800.0,2.0,89.0,Alto
27,62.7,7.0,1,6.8,6,9,1800.0,4.0,42.0,Medio
29,83.2,7.6,5,8.3,2,8,1800.0,1.0,121.0,Medio
39,72.0,8.1,5,6.3,2,7,1800.0,2.0,192.0,Alto
23,83.1,2.9,1,9.3,6,7,1800.0,2.0,187.0,Bajo
29,71.7,2.4,3,5.6,4,5,1051.0,0.0,151.0,Bajo
25,67.7,4.3,4,,3,4,1675.0,3.0,0.0,Bajo
21,85.0,4.1,1,6.0,6,4,1607.0,2.0,6.0,Bajo
20,84.0,5.1,3,7.2,4,7,1800.0,3.0,112.0,Medio
26,89.5,8.9,2,6.6,5,6,1800.0,0.0,98.0,Bajo
19,110.4,6.5,1,6.8,6,4,1800.0,2.0,65.0,Bajo
19,85.6,7.6,5,8.2,2,6,1800.0,5.0,233.0,Alto
26,88.3,3.3,3,9.0,4,6,1800.0,6.0,107.0,Bajo
22,68.0,5.6,5,8.6,2,4,1800.0,5.0,138.0,Medio
30,65.3,8.8,4,6.7,3,6,1800.0,0.0,169.0,Alto
18,102.6,8.8,6,7.4,1,6,1800.0,3.0,104.0,Alto
24,70.0,4.8,6,6.3,1,5,1800.0,1.0,281.0,Alto
28,68.4,7.5,4,6.0,3,8,1800.0,3.0,34.0,Alto
40,81.5,13.6,3,5.8,4,3,1800.0,1.0,58.0,Medio
32,80.8,6.9,3,6.7,4,3,1800.0,0.0,34.0,Bajo
38,70.3,4.9,5,7.5,2,7,1800.0,2.0,209.0,Alto
25,78.0,6.5,3,4.9,4,7,1800.0,4.0,156.0,Alto
28,98.0,7.3,4,7.1,3,7,1800.0,3.0,62.0,Alto
27,71.5,6.5,2,9.0,5,6,1800.0,3.0,40.0,Bajo
38,63.9,6.9,6,8.5,1,5,1800.0,3.0,197.0,Alto
40,94.3,2.7,4,6.5,3,6,1685.0,3.0,125.0,Bajo
40,88.4,4.1,2,5.5,5,6,1800.0,3.0,199.0,Medio
35,73.9,6.6,4,7.8,3,9,1800.0,2.0,96.0,Medio
29,61.4,6.5,3,4.4,4,6,1800.0,2.0,136.0,Medio
30,72.3,5.3,1,8.5,6,6,1800.0,6.0,121.0,Bajo
40,81.3,6.5,6,6.9,1,10,1800.0,2.0,56.0,Alto
24,97.2,7.2,6,9.4,1,6,1800.0,2.0,90.0,Medio
25,68.5,9.7,6,5.1,1,8,1800.0,2.0,17.0,Alto
38,80.9,6.7,3,8.3,4,8,1800.0,2.0,135.0,Medio
26,90.8,8.2,2,7.1,5,8,1800.0,1.0,153.0,Medio
23,51.0,5.4,1,6.8,6,7,1800.0,3.0,169.0,Medio
30,95.4,8.7,5,5.6,2,7,1800.0,1.0,147.0,Medio
25,66.6,8.1,2,7.9,5,7,1800.0,2.0,91.0,Medio
38,86.3,9.6,6,8.0,1,5,1800.0,1.0,209.0,Medio
38,85.2,9.1,6,9.3,1,7,1800.0,2.0,162.0,Medio
25,96.1,8.8,1,8.4,6,10,1800.0,3.0,197.0,Medio
30,89.2,6.7,6,6.5,1,9,1800.0,2.0,202.0,Alto
40,51.1,7.7,1,6.0,6,7,1800.0,0.0,91.0,Bajo
35,71.8,10.2,3,5.6,4,8,1800.0,3.0,127.0,Alto
22,83.8,5.0,3,9.0,4,5,1800.0,2.0,154.0,Bajo
31,79.5,5.1,6,6.3,1,6,1800.0,0.0,20.0,Medio
32,88.2,7.5,4,9.0,3,8,1800.0,4.0,21.0,Medio
33,92.3,8.2,6,7.8,1,9,1800.0,0.0,9.0,Alto
18,89.9,4.5,4,7.6,3,5,1800.0,4.0,92.0,Alto
24,79.2,6.8,5,6.8,2,6,1800.0,2.0,77.0,Alto
37,58.0,6.7,6,8.0,1,15,1800.0,0.0,0.0,Medio
23,76.1,1.0,6,7.2,1,7,877.0,3.0,110.0,Bajo
24,87.4,6.3,3,6.8,4,10,1800.0,1.0,93.0,Medio
25,67.8,6.5,3,8.0,4,7,1800.0,1.0,183.0,Medio
22,90.2,6.5,6,7.0,1,7,1800.0,1.0,241.0,Medio
21,93.8,11.2,5,6.2,2,6,1800.0,2.0,132.0,Medio
25,83.6,3.4,6,7.9,1,8,1800.0,1.0,51.0,Alto
38,50.0,4.5,4,7.1,3,9,1800.0,0.0,145.0,Bajo
18,65.4,1.0,6,7.8,1,5,478.0,5.0,101.0,Bajo
24,106.5,5.6,5,6.7,2,6,1800.0,2.0,83.0,Medio
19,74.9,5.8,5,5.7,2,8,1800.0,1.0,40.0,Alto
30,56.2,5.5,2,9.3,5,6,,0.0,68.0,Bajo
23,98.1,10.3,4,9.1,3,6,1800.0,4.0,88.0,Medio
36,82.2,9.6,5,8.3,2,8,1800.0,0.0,156.0,Alto
31,96.4,7.2,5,6.7,2,8,1800.0,2.0,136.0,Alto
36,85.6,5.9,6,6.8,1,6,1800.0,1.0,228.0,Alto
32,88.0,10.1,2,8.9,5,7,1800.0,1.0,147.0,Medio
28,86.7,6.9,2,6.8,5,4,1800.0,0.0,130.0,Bajo
37,91.1,4.5,6,6.4,1,5,1800.0,1.0,79.0,Medio
28,111.6,1.9,6,9.4,1,7,1300.0,2.0,27.0,Bajo
39,94.6,5.7,2,7.1,5,7,1800.0,3.0,60.0,Bajo
40,61.5,9.3,3,9.3,4,5,1800.0,1.0,51.0,Bajo
31,87.8,13.8,6,5.5,1,5,1800.0,2.0,0.0,Alto
33,96.8,7.2,2,7.8,5,5,1800.0,4.0,29.0,Bajo
23,97.6,4.7,5,9.7,2,7,1800.0,0.0,212.0,Bajo
36,76.5,3.4,1,7.2,6,3,896.0,2.0,126.0,Bajo
33,97.1,8.7,2,6.9,5,5,1800.0,0.0,74.0,Bajo
38,94.1,1.7,5,5.8,2,3,731.0,0.0,128.0,Bajo
24,115.4,8.7,4,8.5,3,7,1800.0,3.0,0.0,Bajo
36,72.2,9.5,4,6.3,3,3,1800.0,1.0,120.0,Bajo
28,75.4,8.3,6,7.1,1,7,1800.0,0.0,189.0,Medio
22,78.0,6.3,2,5.7,5,9,1800.0,5.0,92.0,Alto
21,75.6,8.7,4,9.1,3,10,1800.0,4.0,0.0,Alto
30,70.4,7.5,4,8.6,3,3,1800.0,0.0,71.0,Bajo
25,50.0,4.7,5,7.2,2,7,1800.0,0.0,190.0,Medio
20,76.3,12.6,2,5.8,5,5,1800.0,3.0,118.0,Alto
27,86.8,5.9,4,9.0,3,4,1800.0,2.0,1.0,Bajo
33,75.6,9.3,3,6.8,4,6,1800.0,5.0,266.0,Medio
25,107.2,1.0,4,5.9,3,9,833.0,3.0,12.0,Bajo
39,82.2,10.8,6,5.1,1,8,1800.0,3.0,83.0,Alto
35,98.8,11.4,3,6.4,4,5,1800.0,0.0,27.0,Bajo
29,85.4,7.1,5,5.5,2,8,1800.0,3.0,27.0,Medio
39,92.7,8.7,6,6.5,1,2,1800.0,0.0,68.0,Medio
27,85.6,8.7,5,8.1,2,5,1800.0,5.0,145.0,Medio
21,99.8,5.1,6,6.7,1,5,1800.0,3.0,190.0,Medio
18,82.7,8.6,4,7.6,3,7,1800.0,1.0,73.0,Bajo
39,88.4,4.6,2,6.3,5,6,1800.0,4.0,29.0,Medio
40,86.8,5.2,6,7.3,1,6,1800.0,7.0,134.0,Alto
35,78.3,10.4,4,9.5,3,6,1800.0,2.0,136.0,Medio
20,87.3,9.9,2,6.8,5,7,1800.0,3.0,117.0,Medio
24,111.0,4.9,2,7.7,5,7,1800.0,1.0,119.0,Bajo
18,78.5,4.8,2,5.3,5,7,1800.0,2.0,92.0,Medio
19,87.5,5.1,6,9.0,1,6,1800.0,0.0,107.0,Bajo
23,98.4,9.2,1,6.6,6,7,1800.0,2.0,87.0,Bajo
31,96.8,4.0,5,8.5,2,8,1800.0,2.0,175.0,Bajo
19,82.2,8.1,4,7.1,3,5,1800.0,6.0,256.0,Alto
40,51.0,9.2,1,7.9,6,6,1800.0,0.0,113.0,Medio
28,88.7,6.7,4,8.0,3,9,1800.0,2.0,100.0,Bajo
24,53.1,10.0,5,6.7,2,5,1800.0,5.0,118.0,Alto
29,101.1,6.1,5,8.5,2,10,1800.0,2.0,54.0,Medio
36,84.2,6.4,4,6.3,3,4,1800.0,2.0,154.0,Bajo
25,95.0,4.1,3,8.1,4,6,1800.0,1.0,131.0,Bajo
19,70.3,10.1,1,6.7,6,5,1800.0,0.0,71.0,Bajo
19,61.8,4.7,1,7.6,6,10,1800.0,0.0,163.0,Bajo
37,85.4,8.0,3,6.6,4,6,1800.0,1.0,101.0,Medio
20,81.6,6.8,4,7.3,3,6,1800.0,0.0,32.0,Medio
32,75.6,3.8,1,5.9,6,6,1800.0,2.0,125.0,Bajo
26,83.1,5.2,6,7.5,1,7,1800.0,1.0,117.0,Medio
35,118.0,11.1,4,7.3,3,6,1800.0,1.0,167.0,Medio
19,92.8,7.6,2,6.6,5,6,1800.0,1.0,158.0,Bajo
38,95.6,4.0,6,7.1,1,1,365.0,2.0,92.0,Bajo
34,93.0,7.9,2,7.4,5,7,1800.0,1.0,67.0,Bajo
28,101.2,6.6,6,6.5,1,7,1800.0,0.0,100.0,Bajo
22,79.5,17.4,2,7.0,5,8,1800.0,2.0,125.0,Alto
40,55.3,7.9,3,6.0,4,9,1800.0,4.0,134.0,Medio
24,79.5,5.9,3,10.0,4,6,1800.0,2.0,121.0,Bajo
29,92.6,11.3,6,8.5,1,8,1800.0,1.0,94.0,Alto
27,69.4,1.5,2,7.5,5,5,627.0,2.0,170.0,Bajo
23,79.7,7.3,6,8.6,1,8,1800.0,0.0,53.0,Medio
27,73.0,13.0,3,4.8,4,5,1800.0,2.0,274.0,Alto
21,101.5,6.7,2,4.1,5,4,1800.0,1.0,153.0,Medio
18,91.7,1.8,4,6.7,3,6,1142.0,0.0,21.0,Bajo
24,90.5,5.8,5,5.5,2,9,1800.0,1.0,113.0,Alto
20,90.1,11.4,3,6.9,4,7,1800.0,1.0,154.0,Medio
27,81.5,8.1,1,7.4,6,9,1800.0,4.0,76.0,Medio
37,84.6,4.5,3,8.3,4,5,1800.0,4.0,0.0,Bajo
21,66.6,4.9,4,5.8,3,8,1800.0,0.0,27.0,Bajo
18,53.6,5.3,1,7.7,6,5,1800.0,1.0,138.0,Bajo
20,84.0,8.1,1,7.2,6,7,1800.0,1.0,0.0,Medio
29,86.2,11.0,6,7.6,1,7,1800.0,4.0,0.0,Alto
24,97.7,10.2,1,6.6,6,8,1800.0,2.0,138.0,Alto
29,102.4,8.4,3,8.9,4,7,1800.0,2.0,84.0,Medio
18,102.4,3.0,5,7.1,2,5,1456.0,3.0,51.0,Bajo
25,69.0,3.0,2,9.3,5,8,1800.0,1.0,65.0,Bajo
