age,weight_kg,training_hours,training_days,sleep_hours,rest_days,intensity,weekly_load,pain,competition_minutes,risk
32.0,61.3,7.6,1.0,7.7,6.0,7.0,1800.0,2.0,60.0,Bajo
38.0,85.9,4.6,5.0,8.6,2.0,5.0,1800.0,2.0,109.0,Bajo
31.0,95.2,5.4,4.0,7.1,3.0,8.0,1800.0,4.0,88.0,Alto
28.0,60.4,6.9,2.0,7.0,5.0,9.0,1800.0,2.0,0.0,Bajo
21.0,81.9,11.0,4.0,7.6,3.0,9.0,1800.0,2.0,109.0,Medio
23.0,85.6,12.4,2.0,4.8,5.0,8.0,1800.0,4.0,69.0,Medio
39.0,78.1,8.3,2.0,7.8,5.0,4.0,1800.0,6.0,83.0,Medio
30.0,57.9,5.9,3.0,10.0,4.0,7.0,1800.0,5.0,125.0,Bajo
24.0,77.8,14.5,6.0,7.1,1.0,10.0,1800.0,2.0,189.0,Alto
27.0,77.7,5.7,5.0,7.1,2.0,5.0,1800.0,2.0,41.0,Medio
31.0,80.1,5.3,2.0,8.1,5.0,6.0,1800.0,2.0,76.0,Bajo
30.0,74.7,1.7,4.0,9.2,3.0,9.0,1301.0,2.0,46.0,Bajo
34.0,76.2,11.2,6.0,8.4,1.0,8.0,1800.0,1.0,42.0,Medio
23.0,81.5,9.9,6.0,4.6,1.0,10.0,1800.0,4.0,58.0,Alto
32.0,87.8,14.3,5.0,7.9,2.0,5.0,1800.0,3.0,86.0,Medio
28.0,78.0,2.8,1.0,10.0,6.0,5.0,1439.0,2.0,141.0,Bajo
39.0,76.7,11.4,2.0,7.9,5.0,9.0,1800.0,0.0,122.0,Bajo
21.0,83.2,7.2,2.0,5.8,5.0,4.0,1800.0,2.0,26.0,Bajo
21.0,57.0,9.4,1.0,7.5,6.0,6.0,1800.0,0.0,191.0,Bajo
28.0,88.2,2.1,2.0,5.7,5.0,6.0,1078.0,1.0,166.0,Bajo
29.0,82.0,11.4,2.0,8.7,5.0,8.0,1800.0,1.0,37.0,Medio
33.0,82.5,9.4,4.0,6.1,3.0,8.0,1800.0,3.0,186.0,Medio
27.0,94.5,6.9,3.0,7.3,4.0,7.0,1800.0,6.0,123.0,Bajo
39.0,56.6,8.9,3.0,6.2,4.0,6.0,1800.0,3.0,89.0,Medio
28.0,56.3,4.7,2.0,6.5,5.0,9.0,1800.0,5.0,125.0,Medio
20.0,85.6,5.3,1.0,9.0,6.0,10.0,1800.0,3.0,98.0,Bajo
20.0,81.9,5.6,6.0,7.3,1.0,8.0,1800.0,4.0,138.0,Medio
40.0,84.2,1.4,4.0,6.5,3.0,7.0,1017.0,6.0,113.0,Bajo
21.0,76.0,9.6,2.0,5.8,5.0,4.0,1800.0,1.0,76.0,Bajo
39.0,90.6,10.6,5.0,5.0,2.0,5.0,1800.0,1.0,0.0,Medio
24.0,94.1,4.9,5.0,5.7,2.0,6.0,1800.0,4.0,137.0,Medio
20.0,88.3,8.0,6.0,7.3,1.0,6.0,1800.0,2.0,74.0,Medio
25.0,78.6,6.2,1.0,8.4,6.0,6.0,1800.0,3.0,154.0,Bajo
32.0,54.6,8.0,4.0,6.5,3.0,10.0,1800.0,2.0,134.0,Alto
27.0,92.0,5.1,6.0,9.1,1.0,9.0,1800.0,1.0,76.0,Bajo
36.0,97.9,4.3,5.0,6.3,2.0,6.0,1800.0,2.0,172.0,Alto
32.0,90.4,10.2,2.0,6.9,5.0,4.0,1800.0,0.0,114.0,Bajo
27.0,70.6,6.8,6.0,5.9,1.0,9.0,1800.0,4.0,111.0,Alto
32.0,90.8,13.1,3.0,8.4,4.0,6.0,1800.0,3.0,90.0,Medio
40.0,93.2,7.1,3.0,9.7,4.0,3.0,1800.0,0.0,218.0,Bajo
27.0,102.3,4.2,4.0,5.1,3.0,8.0,1800.0,1.0,50.0,Bajo
21.0,70.6,10.7,5.0,6.8,2.0,8.0,1800.0,1.0,77.0,Medio
27.0,79.1,8.9,1.0,8.7,6.0,2.0,1655.0,3.0,13.0,Bajo
37.0,91.7,9.2,4.0,5.5,3.0,5.0,1800.0,1.0,151.0,Medio
23.0,82.7,10.6,5.0,7.9,2.0,6.0,1800.0,2.0,59.0,Medio
39.0,67.5,5.0,4.0,8.7,3.0,8.0,1800.0,0.0,67.0,Bajo
31.0,87.4,6.6,2.0,7.3,5.0,6.0,1800.0,7.0,64.0,Medio
31.0,89.5,6.5,1.0,7.9,6.0,5.0,1800.0,2.0,104.0,Bajo
25.0,83.1,3.1,4.0,9.3,3.0,8.0,1800.0,3.0,12.0,Bajo
39.0,84.9,6.2,5.0,9.5,2.0,6.0,1800.0,1.0,0.0,Bajo
18.0,78.6,11.0,4.0,7.1,3.0,7.0,1800.0,1.0,132.0,Medio
24.0,101.2,7.7,6.0,6.6,1.0,4.0,1800.0,6.0,0.0,Medio
27.0,70.3,3.0,4.0,6.1,3.0,4.0,1134.0,0.0,160.0,Bajo
28.0,74.4,2.3,4.0,8.4,3.0,8.0,1800.0,3.0,209.0,Bajo
28.0,82.1,12.0,1.0,5.6,6.0,7.0,1800.0,0.0,89.0,Bajo
21.0,93.4,6.7,4.0,6.9,3.0,8.0,1800.0,1.0,191.0,Medio
23.0,62.5,5.1,2.0,7.3,5.0,6.0,1800.0,1.0,98.0,Bajo
20.0,65.0,6.2,5.0,6.6,2.0,5.0,1800.0,0.0,212.0,Medio
31.0,55.5,2.6,1.0,7.5,6.0,9.0,1800.0,2.0,68.0,Bajo
26.0,82.4,11.3,6.0,10.0,1.0,4.0,1800.0,0.0,0.0,Medio
31.0,67.5,5.8,2.0,7.1,5.0,9.0,1800.0,2.0,94.0,Medio
31.0,77.0,11.1,3.0,6.7,4.0,9.0,1800.0,2.0,220.0,Alto
34.0,90.6,7.2,1.0,8.4,6.0,8.0,1800.0,0.0,137.0,Bajo
30.0,73.7,11.3,2.0,7.5,5.0,5.0,1800.0,5.0,64.0,Medio
32.0,85.0,7.8,6.0,8.9,1.0,5.0,1800.0,1.0,123.0,Medio
31.0,78.1,9.6,2.0,7.4,5.0,6.0,1800.0,2.0,168.0,Medio
33.0,90.7,9.2,4.0,6.9,3.0,4.0,1800.0,1.0,94.0,Medio
32.0,88.2,8.9,6.0,5.1,1.0,5.0,1800.0,2.0,284.0,Medio
25.0,73.0,8.0,4.0,5.3,3.0,8.0,1800.0,5.0,64.0,Alto
23.0,79.8,6.3,1.0,5.0,6.0,8.0,1800.0,7.0,170.0,Medio
36.0,95.6,12.7,3.0,7.7,4.0,5.0,1800.0,4.0,153.0,Bajo
25.0,87.1,4.3,3.0,5.6,4.0,8.0,1800.0,4.0,51.0,Medio
30.0,63.8,7.0,2.0,8.7,5.0,7.0,1800.0,6.0,70.0,Bajo
22.0,90.5,7.0,2.0,7.2,5.0,9.0,1800.0,3.0,171.0,Bajo
27.0,67.9,8.2,4.0,6.9,3.0,8.0,1800.0,5.0,110.0,Alto
30.0,100.4,5.7,3.0,6.2,4.0,8.0,1800.0,4.0,124.0,Medio
32.0,95.3,7.9,2.0,7.9,5.0,7.0,1800.0,2.0,0.0,Bajo
30.0,85.8,6.5,3.0,6.2,4.0,8.0,1800.0,3.0,146.0,Medio
26.0,84.0,2.3,3.0,6.0,4.0,4.0,930.0,0.0,120.0,Bajo
40.0,79.3,7.0,2.0,8.6,5.0,6.0,1800.0,3.0,96.0,Medio
29.0,90.8,3.7,3.0,7.6,4.0,6.0,1800.0,0.0,125.0,Bajo
36.0,77.2,1.8,6.0,6.9,1.0,6.0,1040.0,0.0,71.0,Bajo
34.0,85.1,7.4,4.0,8.0,3.0,7.0,1800.0,3.0,59.0,Bajo
30.0,93.3,8.5,4.0,7.2,3.0,8.0,1800.0,0.0,83.0,Alto
38.0,74.7,8.6,6.0,7.7,1.0,7.0,1800.0,2.0,68.0,Medio
20.0,74.0,8.7,4.0,6.2,3.0,6.0,1800.0,2.0,253.0,Medio
39.0,66.5,1.2,2.0,9.7,5.0,5.0,681.0,3.0,164.0,Bajo
37.0,68.2,2.9,3.0,6.5,4.0,8.0,1800.0,0.0,32.0,Bajo
29.0,58.2,12.9,3.0,9.1,4.0,7.0,1800.0,4.0,243.0,Medio
34.0,91.5,3.9,3.0,7.0,4.0,5.0,1800.0,2.0,70.0,Bajo
29.0,105.5,8.8,1.0,8.2,6.0,6.0,1800.0,3.0,102.0,Medio
24.0,100.5,4.9,1.0,8.1,6.0,3.0,1728.0,0.0,163.0,Bajo
36.0,60.9,7.2,3.0,8.6,4.0,7.0,1800.0,2.0,0.0,Bajo
23.0,91.4,5.1,6.0,6.2,1.0,6.0,1800.0,4.0,83.0,Medio
25.0,100.5,8.7,5.0,8.5,2.0,5.0,1800.0,4.0,60.0,Medio
29.0,76.1,7.4,6.0,9.4,1.0,9.0,1800.0,1.0,114.0,Medio
37.0,83.3,5.7,2.0,6.9,5.0,4.0,1800.0,1.0,126.0,Bajo
26.0,55.9,3.8,3.0,7.2,4.0,8.0,1800.0,0.0,95.0,Medio
29.0,85.5,7.8,4.0,6.6,3.0,10.0,1800.0,1.0,91.0,Medio
18.0,68.2,3.4,3.0,6.8,4.0,8.0,1800.0,0.0,175.0,Medio
20.0,84.6,8.3,3.0,9.3,4.0,6.0,1800.0,2.0,121.0,Bajo
19.0,61.7,14.9,3.0,6.0,4.0,4.0,1800.0,3.0,103.0,Medio
19.0,89.1,11.1,1.0,6.1,6.0,4.0,1800.0,1.0,110.0,Bajo
37.0,95.3,9.2,6.0,9.1,1.0,6.0,1800.0,2.0,229.0,Medio
37.0,71.8,6.7,6.0,7.9,1.0,5.0,1800.0,2.0,112.0,Medio
36.0,67.2,1.2,1.0,9.7,6.0,5.0,700.0,4.0,64.0,Bajo
19.0,54.0,3.0,3.0,6.7,4.0,6.0,1800.0,1.0,0.0,Bajo
19.0,78.5,10.8,4.0,7.4,3.0,6.0,1800.0,1.0,0.0,Bajo
24.0,74.4,4.6,5.0,6.4,2.0,7.0,1800.0,1.0,67.0,Medio
31.0,61.8,4.9,6.0,7.4,1.0,4.0,1800.0,0.0,92.0,Bajo
25.0,87.9,6.5,3.0,5.1,4.0,5.0,1800.0,3.0,61.0,Medio
29.0,76.2,3.8,5.0,8.0,2.0,6.0,1800.0,2.0,125.0,Bajo
21.0,68.0,3.3,6.0,7.6,1.0,6.0,1800.0,2.0,60.0,Medio
34.0,74.8,6.8,5.0,7.1,2.0,10.0,1800.0,5.0,36.0,Medio
25.0,95.9,4.3,2.0,6.7,5.0,7.0,1800.0,5.0,143.0,Medio
19.0,89.8,4.8,5.0,6.1,2.0,4.0,1800.0,0.0,196.0,Medio
35.0,80.3,4.7,3.0,8.1,4.0,7.0,1800.0,3.0,22.0,Bajo
38.0,90.0,8.6,1.0,5.8,6.0,7.0,1800.0,3.0,117.0,Medio
18.0,66.9,6.3,5.0,7.8,2.0,6.0,1800.0,1.0,0.0,Medio
28.0,82.4,6.5,6.0,9.7,1.0,4.0,1800.0,3.0,0.0,Medio
37.0,83.9,8.8,3.0,9.0,4.0,10.0,1800.0,0.0,59.0,Bajo
34.0,75.9,6.6,3.0,5.4,4.0,5.0,1800.0,5.0,179.0,Alto
37.0,87.7,6.2,3.0,6.6,4.0,8.0,1800.0,3.0,45.0,Medio
27.0,71.9,8.4,1.0,7.7,6.0,7.0,1800.0,0.0,43.0,Bajo
26.0,88.6,9.0,6.0,7.1,1.0,8.0,1800.0,1.0,103.0,Medio
34.0,89.2,6.6,1.0,5.5,6.0,10.0,1800.0,0.0,103.0,Medio
21.0,50.0,7.2,4.0,7.7,3.0,8.0,1800.0,2.0,45.0,Medio
23.0,97.5,4.7,1.0,7.2,6.0,5.0,1800.0,1.0,239.0,Bajo
31.0,50.0,4.4,5.0,9.5,2.0,8.0,1800.0,0.0,81.0,Medio
33.0,74.0,9.3,6.0,6.9,1.0,5.0,1800.0,4.0,108.0,Medio
20.0,95.3,8.3,4.0,8.6,3.0,7.0,1800.0,5.0,72.0,Medio
29.0,77.9,8.4,4.0,5.7,3.0,4.0,1800.0,2.0,131.0,Medio
26.0,62.9,7.8,5.0,6.0,2.0,5.0,1800.0,2.0,186.0,Medio
29.0,67.8,7.1,6.0,8.1,1.0,7.0,1800.0,3.0,216.0,Bajo
40.0,95.3,9.1,6.0,8.5,1.0,7.0,1800.0,2.0,47.0,Medio
19.0,57.0,9.8,2.0,6.1,5.0,3.0,1800.0,0.0,177.0,Bajo
40.0,96.7,9.7,4.0,7.2,3.0,7.0,1800.0,1.0,138.0,Medio
28.0,81.3,6.7,5.0,5.5,2.0,5.0,1800.0,2.0,168.0,Bajo
35.0,66.5,11.2,2.0,7.0,5.0,9.0,1800.0,3.0,94.0,Medio
27.0,74.4,7.7,5.0,8.2,2.0,6.0,1800.0,2.0,87.0,Bajo
25.0,68.8,8.9,1.0,6.7,6.0,4.0,1800.0,3.0,166.0,Bajo
35.0,93.3,7.8,6.0,6.9,1.0,7.0,1800.0,0.0,167.0,Medio
33.0,91.5,7.7,4.0,5.8,3.0,5.0,1800.0,4.0,210.0,Medio
21.0,59.7,4.8,5.0,6.4,2.0,9.0,1800.0,2.0,114.0,Medio
34.0,76.8,9.1,5.0,9.3,2.0,7.0,1800.0,7.0,93.0,Medio
35.0,70.8,15.5,2.0,7.3,5.0,6.0,1800.0,1.0,0.0,Medio
26.0,98.8,5.9,3.0,6.0,4.0,8.0,1800.0,3.0,0.0,Bajo
39.0,64.4,7.2,6.0,6.8,1.0,5.0,1800.0,8.0,72.0,Medio
32.0,102.9,5.7,1.0,5.3,6.0,4.0,1800.0,3.0,23.0,Bajo
25.0,81.6,5.5,5.0,6.0,2.0,7.0,1800.0,2.0,157.0,Medio
18.0,66.9,11.6,2.0,8.8,5.0,5.0,1800.0,0.0,8.0,Bajo
33.0,73.2,5.0,4.0,7.0,3.0,5.0,1800.0,5.0,65.0,Bajo
22.0,71.6,5.6,4.0,9.5,3.0,8.0,1800.0,0.0,68.0,Bajo
35.0,65.4,2.2,5.0,7.1,2.0,7.0,1546.0,3.0,184.0,Medio
30.0,83.2,4.7,6.0,7.2,1.0,4.0,1800.0,1.0,57.0,Medio
28.0,66.0,1.9,3.0,8.0,4.0,5.0,979.0,2.0,132.0,Bajo
21.0,53.7,8.9,2.0,4.0,5.0,5.0,1800.0,0.0,114.0,Bajo
34.0,77.1,15.4,3.0,7.4,4.0,10.0,1800.0,5.0,163.0,Alto
21.0,58.6,5.9,4.0,7.1,3.0,8.0,1800.0,2.0,160.0,Medio
27.0,72.2,2.0,5.0,9.0,2.0,6.0,1146.0,0.0,98.0,Bajo
37.0,70.2,9.7,5.0,8.4,2.0,8.0,1800.0,5.0,0.0,Medio
39.0,70.7,4.8,3.0,5.8,4.0,4.0,1769.0,1.0,84.0,Medio
40.0,108.0,10.9,6.0,8.7,1.0,5.0,1800.0,3.0,99.0,Bajo
40.0,82.7,6.2,1.0,6.9,6.0,7.0,1800.0,4.0,120.0,Medio
30.0,85.2,5.1,1.0,6.1,6.0,7.0,1800.0,3.0,48.0,Bajo
22.0,58.9,6.5,1.0,7.4,6.0,6.0,1800.0,0.0,180.0,Bajo
37.0,73.5,9.3,6.0,7.0,1.0,7.0,1800.0,4.0,101.0,Alto
36.0,84.8,6.3,2.0,9.0,5.0,7.0,1800.0,2.0,36.0,Bajo
40.0,68.7,5.5,4.0,7.6,3.0,6.0,1800.0,2.0,68.0,Bajo
32.0,93.8,6.4,5.0,7.4,2.0,6.0,1800.0,2.0,235.0,Medio
21.0,66.4,3.2,5.0,8.3,2.0,6.0,1800.0,0.0,147.0,Bajo
29.0,78.3,8.2,6.0,8.5,1.0,7.0,1800.0,3.0,173.0,Medio
28.0,74.4,1.6,1.0,8.1,6.0,7.0,1050.0,0.0,27.0,Bajo
37.0,84.1,5.7,3.0,8.9,4.0,7.0,1800.0,2.0,52.0,Bajo
27.0,73.7,9.3,4.0,7.9,3.0,4.0,1800.0,3.0,52.0,Bajo
25.0,78.5,7.9,5.0,7.4,2.0,5.0,1800.0,4.0,113.0,Medio
19.0,78.9,8.8,4.0,8.7,3.0,7.0,1800.0,1.0,88.0,Bajo
37.0,72.5,6.8,4.0,7.1,3.0,9.0,1800.0,5.0,66.0,Medio
35.0,88.3,10.5,2.0,7.2,5.0,7.0,1800.0,4.0,75.0,Bajo
18.0,85.1,9.8,1.0,9.3,6.0,6.0,1800.0,1.0,44.0,Bajo
27.0,80.8,8.3,3.0,9.1,4.0,7.0,1800.0,0.0,87.0,Bajo
29.0,76.4,9.8,2.0,7.2,5.0,4.0,1800.0,0.0,178.0,Medio
28.0,92.4,9.3,4.0,6.7,3.0,9.0,1800.0,3.0,0.0,Medio
39.0,78.9,5.7,5.0,9.0,2.0,7.0,1800.0,1.0,124.0,Bajo
21.0,78.0,3.0,4.0,8.2,3.0,5.0,1474.0,5.0,197.0,Bajo
25.0,83.4,8.3,4.0,7.6,3.0,6.0,1800.0,1.0,87.0,Medio
22.0,104.1,8.6,1.0,6.8,6.0,6.0,1800.0,0.0,63.0,Bajo
23.0,64.6,10.3,4.0,7.6,3.0,9.0,1800.0,3.0,165.0,Medio
38.0,92.0,4.2,3.0,7.2,4.0,6.0,1800.0,1.0,31.0,Medio
39.0,57.4,4.3,1.0,6.4,6.0,7.0,1800.0,2.0,98.0,Medio
19.0,84.8,8.4,2.0,7.4,5.0,8.0,1800.0,4.0,27.0,Medio
32.0,102.5,6.8,5.0,7.5,2.0,5.0,1800.0,2.0,0.0,Bajo
23.0,88.4,1.3,6.0,6.7,1.0,7.0,859.0,2.0,89.0,Bajo
22.0,84.2,8.1,4.0,8.3,3.0,7.0,1800.0,3.0,12.0,Bajo
24.0,74.7,1.4,6.0,8.7,1.0,4.0,611.0,0.0,99.0,Bajo
22.0,82.4,4.2,2.0,8.4,5.0,7.0,1800.0,3.0,178.0,Medio
29.0,78.7,11.1,2.0,6.9,5.0,6.0,1800.0,3.0,230.0,Alto
40.0,71.8,12.5,6.0,8.1,1.0,7.0,1800.0,4.0,107.0,Alto
31.0,78.2,3.4,2.0,7.3,5.0,7.0,1800.0,3.0,171.0,Bajo
34.0,84.6,6.0,4.0,5.7,3.0,7.0,1800.0,2.0,128.0,Bajo
29.0,72.0,7.1,2.0,8.0,5.0,9.0,1800.0,4.0,73.0,Bajo
18.0,71.5,12.3,2.0,7.2,5.0,4.0,1800.0,2.0,0.0,Bajo
19.0,64.3,5.5,3.0,10.0,4.0,6.0,1800.0,3.0,214.0,Bajo
24.0,87.1,5.6,3.0,8.9,4.0,8.0,1800.0,2.0,27.0,Bajo
23.0,89.1,11.6,6.0,8.1,1.0,7.0,1800.0,3.0,197.0,Alto
37.0,85.0,5.9,6.0,7.5,1.0,7.0,1800.0,1.0,138.0,Medio
37.0,94.5,9.2,4.0,7.4,3.0,10.0,1800.0,5.0,32.0,Medio
37.0,83.1,2.6,4.0,6.0,3.0,8.0,1800.0,6.0,122.0,Medio
32.0,87.1,6.5,1.0,5.1,6.0,9.0,1800.0,4.0,249.0,Medio
30.0,85.9,2.0,2.0,6.2,5.0,6.0,962.0,5.0,207.0,Bajo
32.0,80.8,3.8,1.0,7.1,6.0,5.0,1800.0,0.0,64.0,Bajo
27.0,75.1,9.5,6.0,4.7,1.0,6.0,1800.0,0.0,50.0,Medio
33.0,110.8,6.9,2.0,6.5,5.0,8.0,1800.0,2.0,107.0,Medio
36.0,76.1,6.0,3.0,6.9,4.0,7.0,1800.0,2.0,88.0,Bajo
35.0,73.3,4.8,6.0,6.9,1.0,7.0,1800.0,2.0,184.0,Medio
32.0,87.6,6.3,5.0,6.4,2.0,6.0,1800.0,0.0,152.0,Medio
19.0,85.3,7.9,4.0,6.8,3.0,6.0,1800.0,5.0,0.0,Alto
34.0,63.7,9.9,1.0,9.3,6.0,6.0,1800.0,7.0,132.0,Medio
26.0,96.6,1.0,4.0,8.0,3.0,8.0,744.0,5.0,87.0,Bajo
35.0,80.8,4.5,4.0,6.5,3.0,8.0,1800.0,4.0,103.0,Medio
30.0,67.6,7.5,2.0,7.1,5.0,5.0,1800.0,3.0,117.0,Medio
38.0,97.5,6.7,5.0,7.2,2.0,8.0,1800.0,1.0,184.0,Bajo
25.0,90.1,8.2,6.0,6.3,1.0,5.0,1800.0,2.0,168.0,Alto
39.0,65.6,7.8,2.0,6.3,5.0,7.0,1800.0,6.0,48.0,Medio
37.0,105.1,6.1,2.0,8.4,5.0,6.0,1800.0,1.0,96.0,Bajo
25.0,90.6,5.4,2.0,6.7,5.0,9.0,1800.0,1.0,69.0,Bajo
29.0,81.9,6.3,6.0,5.9,1.0,6.0,1800.0,4.0,0.0,Medio
30.0,102.7,10.4,1.0,7.1,6.0,7.0,1800.0,5.0,92.0,Bajo
35.0,84.1,4.8,6.0,7.3,1.0,8.0,1800.0,1.0,229.0,Medio
33.0,81.6,6.8,5.0,4.8,2.0,5.0,1800.0,2.0,0.0,Medio
37.0,73.4,7.6,3.0,7.2,4.0,6.0,1800.0,1.0,98.0,Bajo
26.0,89.6,11.7,4.0,8.2,3.0,6.0,1800.0,2.0,96.0,Medio
29.0,88.2,6.1,6.0,7.7,1.0,6.0,1800.0,4.0,120.0,Medio
27.0,82.2,9.9,5.0,9.9,2.0,6.0,1800.0,1.0,33.0,Bajo
38.0,71.7,10.7,2.0,8.7,5.0,9.0,1800.0,4.0,0.0,Medio
25.0,83.7,6.8,1.0,8.9,6.0,5.0,1800.0,2.0,3.0,Bajo
31.0,81.1,6.4,4.0,10.0,3.0,8.0,1800.0,7.0,193.0,Medio
20.0,64.7,6.0,1.0,8.1,6.0,7.0,1800.0,3.0,31.0,Bajo
37.0,62.9,6.2,1.0,7.4,6.0,4.0,1800.0,2.0,65.0,Bajo
26.0,89.3,9.6,6.0,8.4,1.0,7.0,1800.0,3.0,247.0,Alto
25.0,50.0,7.7,3.0,6.5,4.0,4.0,1800.0,2.0,49.0,Medio
31.0,84.7,7.7,4.0,7.3,3.0,8.0,1800.0,0.0,124.0,Medio
29.0,75.8,3.6,2.0,6.4,5.0,6.0,1800.0,2.0,174.0,Bajo
37.0,99.0,4.1,1.0,7.7,6.0,7.0,1800.0,2.0,171.0,Bajo
30.0,75.6,13.4,1.0,6.4,6.0,4.0,1800.0,0.0,7.0,Bajo
29.0,90.6,6.5,3.0,6.4,4.0,7.0,1800.0,2.0,50.0,Medio
20.0,76.8,4.7,1.0,7.7,6.0,8.0,1800.0,0.0,121.0,Bajo
18.0,83.5,11.3,3.0,7.0,4.0,5.0,1800.0,2.0,235.0,Medio
27.0,91.6,7.8,2.0,4.9,5.0,5.0,1800.0,3.0,47.0,Bajo
40.0,76.0,8.7,4.0,5.5,3.0,7.0,1800.0,2.0,65.0,Bajo
39.0,95.0,6.6,4.0,5.8,3.0,7.0,1800.0,1.0,129.0,Medio
32.0,69.1,6.0,2.0,6.1,5.0,2.0,1160.0,2.0,143.0,Bajo
32.0,85.8,6.5,3.0,7.7,4.0,10.0,1800.0,1.0,148.0,Bajo
27.0,94.0,2.9,1.0,7.5,6.0,7.0,1800.0,2.0,41.0,Bajo
22.0,90.6,6.7,2.0,8.5,5.0,8.0,1800.0,2.0,63.0,Bajo
18.0,106.9,7.9,6.0,8.1,1.0,6.0,1800.0,0.0,115.0,Medio
25.0,72.1,12.6,6.0,8.5,1.0,3.0,1800.0,3.0,188.0,Medio
25.0,64.1,7.3,3.0,7.9,4.0,8.0,1800.0,3.0,83.0,Bajo
22.0,69.1,1.0,6.0,7.5,1.0,5.0,336.0,2.0,98.0,Bajo
23.0,90.6,6.7,4.0,8.5,3.0,7.0,1800.0,7.0,28.0,Medio
18.0,88.5,15.2,1.0,8.3,6.0,6.0,1800.0,2.0,230.0,Medio
31.0,83.3,9.6,6.0,7.7,1.0,7.0,1800.0,2.0,111.0,Medio
39.0,67.4,4.6,3.0,8.7,4.0,5.0,1800.0,1.0,175.0,Bajo
33.0,92.0,8.8,4.0,4.4,3.0,8.0,1800.0,0.0,102.0,Medio
28.0,66.1,4.8,4.0,6.9,3.0,4.0,1800.0,4.0,106.0,Medio
27.0,97.1,2.9,2.0,6.8,5.0,10.0,1800.0,1.0,0.0,Bajo
25.0,119.1,6.0,5.0,8.6,2.0,10.0,1800.0,1.0,0.0,Medio
21.0,86.8,7.3,4.0,9.1,3.0,9.0,1800.0,1.0,188.0,Bajo
31.0,89.6,1.4,3.0,5.5,4.0,9.0,1061.0,0.0,105.0,Bajo
31.0,75.6,3.6,2.0,8.9,5.0,6.0,1800.0,0.0,114.0,Bajo
18.0,58.5,7.0,5.0,5.8,2.0,9.0,1800.0,1.0,13.0,Medio
27.0,74.2,5.8,2.0,5.8,5.0,6.0,1800.0,4.0,37.0,Bajo
24.0,67.8,8.2,1.0,6.9,6.0,4.0,1800.0,3.0,174.0,Bajo
21.0,63.2,3.4,6.0,6.8,1.0,9.0,1800.0,5.0,222.0,Alto
34.0,104.4,9.1,2.0,5.3,5.0,9.0,1800.0,4.0,57.0,Medio
30.0,85.5,3.4,4.0,8.0,3.0,6.0,1800.0,3.0,147.0,Bajo
32.0,86.9,11.9,5.0,8.0,2.0,4.0,1800.0,6.0,113.0,Alto
34.0,78.0,1.9,6.0,8.5,1.0,5.0,882.0,2.0,92.0,Bajo
40.0,79.8,3.7,4.0,6.7,3.0,3.0,1127.0,2.0,230.0,Bajo
36.0,94.5,8.3,5.0,7.2,2.0,8.0,1800.0,2.0,68.0,Medio
32.0,81.6,12.0,6.0,7.2,1.0,4.0,1800.0,5.0,187.0,Alto
38.0,88.9,7.9,6.0,9.2,1.0,7.0,1800.0,2.0,127.0,Medio
28.0,79.5,8.7,1.0,3.8,6.0,5.0,1800.0,1.0,99.0,Bajo
40.0,77.6,7.1,5.0,6.1,2.0,4.0,1800.0,3.0,196.0,Bajo
35.0,63.7,3.9,2.0,7.2,5.0,7.0,1800.0,1.0,120.0,Bajo
32.0,56.3,5.5,6.0,5.9,1.0,6.0,1800.0,3.0,93.0,Medio
38.0,78.6,3.4,1.0,6.9,6.0,8.0,1800.0,3.0,197.0,Bajo
29.0,82.7,3.2,2.0,7.0,5.0,4.0,1342.0,2.0,187.0,Bajo
34.0,65.3,8.2,2.0,6.4,5.0,5.0,1800.0,3.0,184.0,Medio
24.0,81.6,3.6,4.0,7.3,3.0,2.0,830.0,0.0,0.0,Bajo
40.0,82.7,8.0,1.0,8.0,6.0,3.0,1800.0,3.0,131.0,Bajo
32.0,54.0,3.1,1.0,6.9,6.0,10.0,1800.0,1.0,115.0,Bajo
35.0,70.1,7.9,4.0,6.7,3.0,10.0,1800.0,8.0,98.0,Alto
28.0,87.3,5.5,6.0,7.0,1.0,7.0,1800.0,3.0,143.0,Medio
37.0,87.0,11.2,4.0,7.2,3.0,5.0,1800.0,1.0,118.0,Bajo
19.0,67.0,8.0,3.0,5.1,4.0,6.0,1800.0,0.0,147.0,Bajo
20.0,84.1,10.7,4.0,7.8,3.0,8.0,1800.0,5.0,81.0,Medio
29.0,95.3,4.7,4.0,6.7,3.0,6.0,1800.0,1.0,205.0,Medio
34.0,92.1,7.2,3.0,8.7,4.0,7.0,1800.0,1.0,155.0,Bajo
36.0,80.8,4.1,4.0,7.9,3.0,6.0,1800.0,3.0,138.0,Medio
28.0,75.9,5.8,1.0,8.6,6.0,5.0,1800.0,3.0,135.0,Bajo
32.0,73.8,6.2,2.0,6.0,5.0,6.0,1800.0,3.0,181.0,Bajo
30.0,88.1,4.8,5.0,6.8,2.0,7.0,1800.0,2.0,172.0,Medio
40.0,84.5,3.4,3.0,5.7,4.0,5.0,1642.0,3.0,92.0,Bajo
33.0,90.2,2.8,1.0,6.4,6.0,7.0,1800.0,3.0,169.0,Medio
27.0,83.7,1.0,1.0,8.7,6.0,6.0,594.0,3.0,112.0,Bajo
40.0,92.6,3.8,6.0,9.0,1.0,7.0,1800.0,3.0,234.0,Medio
